"","INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
"691",173742,2014,"SC0110000","Cherokee",NA,"County","SC","South Carolina","South Atlantic","South","8B","Non-MSA counties from 25,000 thru 99,999","28-APR-14",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"692",173743,2014,"SC0110000","Cherokee",NA,"County","SC","South Carolina","South Atlantic","South","8B","Non-MSA counties from 25,000 thru 99,999","08-SEP-14",0,0,1,1,0,"White","Unknown",1,"Drug/Narcotic Violations",0,"Parking/Drop Lot/Garage","Anti-Mental Disability","Society/Public","S","S"
"693",173745,2014,"SC0160100","Darlington",NA,"City","SC","South Carolina","South Atlantic","South","6","Cities from 2,500 thru 9,999","28-JAN-14",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"694",173785,2014,"SD0280000","Hamlin",NA,"County","SD","South Dakota","West North Central","Midwest","8D","Non-MSA counties under 10,000","16-MAY-14",0,0,1,0,0,"White",NA,1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"695",173956,2014,"TN0820000","Sullivan",NA,"County","TN","Tennessee","East South Central","South","9B","MSA counties from 25,000 thru 99,999","08-JAN-14",0,0,1,0,0,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"696",173963,2014,"TN0820100","Bristol",NA,"City","TN","Tennessee","East South Central","South","4","Cities from 25,000 thru 49,999","15-SEP-14",1,0,1,0,1,"White",NA,1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"697",173800,2014,"TNMPD0000","Memphis",NA,"City","TN","Tennessee","East South Central","South","1B","Cities from 500,000 thru 999,999","25-APR-14",0,0,1,0,0,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"698",173806,2014,"TNMPD0000","Memphis",NA,"City","TN","Tennessee","East South Central","South","1B","Cities from 500,000 thru 999,999","17-OCT-14",1,0,1,0,0,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"699",173809,2014,"TNMPD0000","Memphis",NA,"City","TN","Tennessee","East South Central","South","1B","Cities from 500,000 thru 999,999","18-SEP-14",0,1,2,1,1,"Black or African American",NA,1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"700",174254,2014,"VA0290300","Vienna",NA,"City","VA","Virginia","South Atlantic","South","5","Cities from 10,000 thru 24,999","22-APR-14",0,0,0,0,0,"Unknown",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"701",174210,2014,"VT0010200","Middlebury",NA,"City","VT","Vermont","New England","Northeast","6","Cities from 2,500 thru 9,999","28-JUL-14",0,0,1,1,0,"White",NA,1,"Destruction/Damage/Vandalism of Property",0,"Drug Store/Doctor's Office/Hospital","Anti-Mental Disability","Business","S","S"
"702",174216,2014,"VT0040300","South Burlington",NA,"City","VT","Vermont","New England","Northeast","5","Cities from 10,000 thru 24,999","29-JAN-14",0,0,0,0,0,"Unknown",NA,1,"Theft From Motor Vehicle",1,"Shopping Mall","Anti-Mental Disability","Individual","S","S"
"703",174217,2014,"VT0040300","South Burlington",NA,"City","VT","Vermont","New England","Northeast","5","Cities from 10,000 thru 24,999","19-APR-14",0,0,0,0,0,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"704",174218,2014,"VT0040300","South Burlington",NA,"City","VT","Vermont","New England","Northeast","5","Cities from 10,000 thru 24,999","27-MAY-14",0,0,0,0,0,"Unknown",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"705",174456,2014,"WA0050100","Port Angeles",NA,"City","WA","Washington","Pacific","West","5","Cities from 10,000 thru 24,999","01-JAN-14",0,0,1,0,0,"White",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"706",174634,2014,"WA0370000","Whatcom",NA,"County","WA","Washington","Pacific","West","9B","MSA counties from 25,000 thru 99,999","30-JUL-14",0,1,0,0,0,"Unknown",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"707",174727,2014,"WI0570000","Sauk",NA,"County","WI","Wisconsin","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","03-MAY-14",1,0,1,1,0,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"708",174659,2014,"WV0200000","Kanawha",NA,"County","WV","West Virginia","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","12-DEC-14",1,0,1,1,0,"White",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"709",174819,2015,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","27-FEB-15",NA,NA,1,NA,NA,"Unknown",NA,1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"710",174898,2015,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","22-MAY-15",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Field/Woods","Anti-Mental Disability","Individual","S","S"
"711",175893,2015,"CO0030000","Arapahoe",NA,"County","CO","Colorado","Mountain","West","9B","MSA counties from 25,000 thru 99,999","20-MAR-15",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"712",175989,2015,"CT0003400","Danbury",NA,"City","CT","Connecticut","New England","Northeast","3","Cities from 50,000 thru 99,999","20-JAN-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"713",176001,2015,"CT0008000","Meriden",NA,"City","CT","Connecticut","New England","Northeast","3","Cities from 50,000 thru 99,999","13-JUN-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"School-College/University","Anti-Mental Disability","Individual","S","S"
"714",176055,2015,"CT0015800","Westport",NA,"City","CT","Connecticut","New England","Northeast","4","Cities from 25,000 thru 49,999","05-MAR-15",NA,NA,1,NA,NA,"White",NA,1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Society/Public","S","S"
"715",176446,2015,"IA0230300","DeWitt",NA,"City","IA","Iowa","West North Central","Midwest","6","Cities from 2,500 thru 9,999","14-AUG-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"716",176625,2015,"KY0560500","Anchorage",NA,"City","KY","Kentucky","East South Central","South","7","Cities under 2,500","17-AUG-15",NA,NA,1,NA,NA,"White",NA,1,"Embezzlement",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"717",176671,2015,"KY0930100","La Grange",NA,"City","KY","Kentucky","East South Central","South","6","Cities from 2,500 thru 9,999","07-SEP-15",NA,NA,2,NA,NA,"Unknown",NA,1,"Credit Card/Automated Teller Machine Fraud",1,"Hotel/Motel/Etc.","Anti-Mental Disability","Individual","S","S"
"718",177012,2015,"MA0094700","Waltham",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","30-DEC-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"719",177367,2015,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","23-MAR-15",NA,NA,2,NA,NA,"Unknown",NA,2,"Aggravated Assault;Fondling",2,"School-Elementary/Secondary","Anti-Mental Disability","Individual","M","S"
"720",177375,2015,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","12-AUG-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Destruction/Damage/Vandalism of Property",0,"School-Elementary/Secondary","Anti-Mental Disability","Other","S","S"
"721",177385,2015,"MI5084900","Clinton Township",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","21-OCT-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"722",177766,2015,"MT0280000","McCone",NA,"County","MT","Montana","Mountain","West","8D","Non-MSA counties under 10,000","13-JUN-15",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"723",178822,2015,"NC0600100","Charlotte-Mecklenburg",NA,"City","NC","North Carolina","South Atlantic","South","1B","Cities from 500,000 thru 999,999","29-SEP-15",NA,NA,2,NA,NA,"Black or African American",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"724",178004,2015,"NJ0090600","Jersey City",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","1C","Cities from 250,000 thru 499,999","17-AUG-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"725",179123,2015,"OH0090200","Hamilton",NA,"City","OH","Ohio","East North Central","Midwest","3","Cities from 50,000 thru 99,999","03-SEP-15",NA,NA,1,NA,NA,"Unknown",NA,2,"All Other Larceny;Credit Card/Automated Teller Machine Fraud",2,"Residence/Home","Anti-Mental Disability","Individual","M","S"
"726",179248,2015,"OH0510000","Marion",NA,"County","OH","Ohio","East North Central","Midwest","8B","Non-MSA counties from 25,000 thru 99,999","06-APR-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft From Building",0,"Residence/Home","Anti-Mental Disability","Government","S","S"
"727",179270,2015,"OH0570800","Miamisburg",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","14-JAN-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"728",179536,2015,"SC0101200","Trident Technical College",NA,"University or College","SC","South Carolina","South Atlantic","South","7","Cities under 2,500","05-FEB-15",NA,NA,1,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"School-College/University","Anti-Mental Disability","Business","S","S"
"729",179537,2015,"SC0110000","Cherokee",NA,"County","SC","South Carolina","South Atlantic","South","8B","Non-MSA counties from 25,000 thru 99,999","23-MAR-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"False Pretenses/Swindle/Confidence Game",0,"Specialty Store","Anti-Mental Disability","Other","S","S"
"730",179660,2015,"TN0240400","Moscow",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","09-JUL-15",NA,NA,2,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"731",179664,2015,"TN0260300","Cowan",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","09-JUL-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Shelter-Mission/Homeless","Anti-Mental Disability","Individual","S","S"
"732",179707,2015,"TN0590200","Chapel Hill",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","15-MAY-15",NA,NA,1,NA,NA,"White",NA,2,"All Other Larceny;Simple Assault",2,"Residence/Home","Anti-Mental Disability","Individual","M","S"
"733",179719,2015,"TN0630100","Clarksville",NA,"City","TN","Tennessee","East South Central","South","2","Cities from 100,000 thru 249,999","28-OCT-15",NA,NA,1,NA,NA,"White",NA,2,"Aggravated Assault;Destruction/Damage/Vandalism of Property",2,"Commercial/Office Building","Anti-Mental Disability","Individual","M","S"
"734",179887,2015,"TX0610200","Denton",NA,"City","TX","Texas","West South Central","South","2","Cities from 100,000 thru 249,999","24-SEP-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"735",180141,2015,"VA0800300","Roanoke County Police Department",NA,"County","VA","Virginia","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","09-MAR-15",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"736",180186,2015,"VA1170000","Norfolk",NA,"City","VA","Virginia","South Atlantic","South","2","Cities from 100,000 thru 249,999","30-JUN-15",NA,NA,1,NA,NA,"White",NA,1,"Shoplifting",0,"Specialty Store","Anti-Mental Disability","Business","S","S"
"737",180335,2015,"WA0170200","Bellevue",NA,"City","WA","Washington","Pacific","West","2","Cities from 100,000 thru 249,999","12-MAY-15",NA,NA,1,NA,NA,"Asian",NA,1,"Simple Assault",1,"Commercial/Office Building","Anti-Mental Disability","Individual","S","S"
"738",180523,2015,"WV0260500","Moundsville",NA,"City","WV","West Virginia","South Atlantic","South","6","Cities from 2,500 thru 9,999","02-SEP-15",NA,NA,1,NA,NA,"White",NA,1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"739",180529,2015,"WV0270000","Mason",NA,"County","WV","West Virginia","South Atlantic","South","8C","Non-MSA counties from 10,000 thru 24,999","25-AUG-15",NA,NA,1,NA,NA,"White",NA,2,"Intimidation;Simple Assault",2,"Residence/Home","Anti-Mental Disability","Individual","M","S"
"740",182151,2016,"FL0130700","Miami Beach",NA,"City","FL","Florida","South Atlantic","South","3","Cities from 50,000 thru 99,999","12-MAY-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"741",182496,2016,"KS0290100","Dodge City",NA,"City","KS","Kansas","West North Central","Midwest","4","Cities from 25,000 thru 49,999","10-MAY-16",0,1,1,1,0,"White","Unknown",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"742",182499,2016,"KS0360000","Greeley",NA,"County","KS","Kansas","West North Central","Midwest","8D","Non-MSA counties under 10,000","22-AUG-16",1,0,1,1,0,"White","Unknown",1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"743",182564,2016,"KY0120000","Bracken",NA,"County","KY","Kentucky","East South Central","South","9D","MSA counties under 10,000","27-OCT-16",0,1,1,0,1,"White","Unknown",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"744",182860,2016,"MA0010100","Barnstable",NA,"City","MA","Massachusetts","New England","Northeast","4","Cities from 25,000 thru 49,999","09-JUL-16",1,0,1,1,0,"Unknown","Unknown",1,"False Pretenses/Swindle/Confidence Game",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"745",182903,2016,"MA0051600","Manchester-by-the-Sea",NA,"City","MA","Massachusetts","New England","Northeast","6","Cities from 2,500 thru 9,999","06-AUG-16",0,0,1,1,0,"White","Unknown",1,"Weapon Law Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Society/Public","S","S"
"746",182923,2016,"MA0062100","Shelburne",NA,"City","MA","Massachusetts","New England","Northeast","7","Cities under 2,500","04-NOV-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"747",183060,2016,"MA0094700","Waltham",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","28-NOV-16",1,0,1,1,0,"White","Hispanic or Latino",1,"Rape",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"748",183240,2016,"MA0144800","Sturbridge",NA,"City","MA","Massachusetts","New England","Northeast","6","Cities from 2,500 thru 9,999","31-MAY-16",0,1,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"Government/Public Building","Anti-Mental Disability","Individual","S","S"
"749",182853,2016,"MD0160400","Montgomery County Police Department",NA,"County","MD","Maryland","South Atlantic","South","9A","MSA counties 100,000 or over","31-OCT-16",0,1,3,0,1,"Black or African American","Unknown",1,"Robbery",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"750",182810,2016,"ME0160100","Biddeford",NA,"City","ME","Maine","New England","Northeast","5","Cities from 10,000 thru 24,999","27-NOV-16",1,0,0,0,0,"Unknown","Unknown",1,"Credit Card/Automated Teller Machine Fraud",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"751",183384,2016,"MI4714700","Livingston",NA,"County","MI","Michigan","East North Central","Midwest","9A","MSA counties 100,000 or over","01-JAN-16",1,0,1,1,0,"White","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"752",183385,2016,"MI4814800","Luce",NA,"County","MI","Michigan","East North Central","Midwest","8D","Non-MSA counties under 10,000","21-SEP-16",0,1,1,0,1,"White","Unknown",1,"Aggravated Assault",1,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"753",183398,2016,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","03-JAN-16",1,0,0,0,0,"Unknown","Unknown",1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"754",183399,2016,"MI5080600","Warren",NA,"City","MI","Michigan","East North Central","Midwest","2","Cities from 100,000 thru 249,999","05-FEB-16",0,1,1,0,1,"Black or African American","Unknown",1,"Simple Assault",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"755",183577,2016,"MI8234900","Detroit",NA,"City","MI","Michigan","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","13-DEC-16",1,0,0,0,0,"Unknown","Unknown",1,"Fondling",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"756",183981,2016,"NH0011400","Laconia",NA,"City","NH","New Hampshire","New England","Northeast","5","Cities from 10,000 thru 24,999","31-MAY-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Park/Playground","Anti-Mental Disability","Individual","S","S"
"757",185315,2016,"OH0090700","Oxford",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","03-OCT-16",1,0,1,0,0,"Unknown","Unknown",1,"Theft From Building",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"758",185334,2016,"OH0150600","Salem",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","19-JAN-16",1,0,0,0,0,"Unknown","Unknown",1,"Theft From Motor Vehicle",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"759",185335,2016,"OH0150600","Salem",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","02-JUL-16",1,0,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"760",185336,2016,"OH0150600","Salem",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","20-JUL-16",1,0,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"761",185337,2016,"OH0150600","Salem",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","25-AUG-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"762",185340,2016,"OH0182000","Garfield Heights",NA,"City","OH","Ohio","East North Central","Midwest","4","Cities from 25,000 thru 49,999","31-MAY-16",1,0,0,0,0,"Unknown","Unknown",1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"763",185463,2016,"OH0490200","West Jefferson",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","24-SEP-16",1,0,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"764",185487,2016,"OH0571400","Huber Heights",NA,"City","OH","Ohio","East North Central","Midwest","4","Cities from 25,000 thru 49,999","03-MAR-16",1,0,1,0,0,"White","Unknown",1,"Theft From Building",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"765",185501,2016,"OH0671200","Streetsboro",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","19-OCT-16",1,0,1,1,0,"White","Unknown",1,"Theft From Building",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"766",185510,2016,"OH0730200","Portsmouth",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","17-OCT-16",1,0,0,0,0,"Unknown","Unknown",1,"Theft From Motor Vehicle",1,"Other/Unknown","Anti-Mental Disability","Individual","S","S"
"767",185522,2016,"OH0770100","Akron",NA,"City","OH","Ohio","East North Central","Midwest","2","Cities from 100,000 thru 249,999","26-JAN-16",1,0,1,1,0,"Black or African American","Unknown",1,"Motor Vehicle Theft",1,"Parking/Drop Lot/Garage","Anti-Mental Disability","Individual","S","S"
"768",185525,2016,"OH0770100","Akron",NA,"City","OH","Ohio","East North Central","Midwest","2","Cities from 100,000 thru 249,999","04-MAY-16",0,0,1,0,1,"White","Unknown",1,"Shoplifting",0,"Grocery/Supermarket","Anti-Mental Disability","Business","S","S"
"769",185534,2016,"OH0780000","Trumbull",NA,"County","OH","Ohio","East North Central","Midwest","9B","MSA counties from 25,000 thru 99,999","09-MAR-16",0,1,0,0,0,"Unknown","Unknown",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"770",185143,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","25-JAN-16",1,0,1,1,0,"Black or African American","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"771",185163,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","13-MAR-16",1,0,1,1,0,"Black or African American","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"772",185177,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","18-APR-16",0,0,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",0,"Residence/Home","Anti-Mental Disability","Business","S","S"
"773",185193,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","29-MAY-16",1,0,1,1,0,"White","Unknown",1,"Intimidation",1,"Service/Gas Station","Anti-Mental Disability","Individual","S","S"
"774",185230,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","21-AUG-16",1,0,1,1,0,"White","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"775",185274,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","26-NOV-16",1,0,0,0,0,"Unknown","Unknown",1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"776",185283,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","24-DEC-16",1,0,1,0,0,"Unknown","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"777",185548,2016,"OK0180000","Craig",NA,"County","OK","Oklahoma","West South Central","South","8D","Non-MSA counties under 10,000","21-AUG-16",1,0,0,0,0,"Unknown","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Mental Disability","Individual","S","S"
"778",185550,2016,"OK0210000","Delaware",NA,"County","OK","Oklahoma","West South Central","South","8B","Non-MSA counties from 25,000 thru 99,999","01-JUL-16",1,0,1,1,0,"White","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"779",185736,2016,"PA0140300","State College",NA,"City","PA","Pennsylvania","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999","14-SEP-16",0,0,0,0,0,"Unknown",NA,1,"Intimidation",1,"Restaurant","Anti-Mental Disability","Individual","S","S"
"780",185797,2016,"SC0261000","Coastal Carolina University",NA,"University or College","SC","South Carolina","South Atlantic","South","7","Cities under 2,500","05-NOV-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Intimidation",1,"School-College/University","Anti-Mental Disability","Individual","S","S"
"781",185802,2016,"SD0050100","Brookings",NA,"City","SD","South Dakota","West North Central","Midwest","5","Cities from 10,000 thru 24,999","25-APR-16",0,0,1,1,0,"White","Unknown",1,"Drug/Narcotic Violations",0,"Residence/Home","Anti-Mental Disability","Society/Public","S","S"
"782",185818,2016,"SD0510100","Rapid City",NA,"City","SD","South Dakota","West North Central","Midwest","3","Cities from 50,000 thru 99,999","23-JUL-16",1,0,1,1,0,"American Indian or Alaska Native","Unknown",1,"Simple Assault",1,"Park/Playground","Anti-Mental Disability","Individual","S","S"
"783",185819,2016,"SD0630000","Union",NA,"County","SD","South Dakota","West North Central","Midwest","9D","MSA counties under 10,000","07-JAN-16",0,0,1,1,0,"White","Unknown",1,"Drug/Narcotic Violations",0,"Drug Store/Doctor's Office/Hospital","Anti-Mental Disability","Society/Public","S","S"
"784",185894,2016,"TN0330000","Hamilton",NA,"County","TN","Tennessee","East South Central","South","9A","MSA counties 100,000 or over","29-JUN-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"785",185949,2016,"TN0790000","Shelby",NA,"County","TN","Tennessee","East South Central","South","9A","MSA counties 100,000 or over","22-NOV-16",0,2,2,0,2,"Black or African American","Not Hispanic or Latino",2,"Simple Assault",2,"School-Elementary/Secondary","Anti-Mental Disability","Individual","S","S"
"786",185964,2016,"TN0900100","Johnson City",NA,"City","TN","Tennessee","East South Central","South","3","Cities from 50,000 thru 99,999","21-DEC-16",1,0,1,0,1,"White","Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"787",186041,2016,"TX0920500","Longview",NA,"City","TX","Texas","West South Central","South","3","Cities from 50,000 thru 99,999","19-NOV-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Mental Disability","Individual","S","S"
"788",186064,2016,"TX1840000","Parker",NA,"County","TX","Texas","West South Central","South","9B","MSA counties from 25,000 thru 99,999","02-MAY-16",2,0,0,0,0,"Unknown","Unknown",2,"Destruction/Damage/Vandalism of Property;Theft From Motor Vehicle",2,"Residence/Home","Anti-Mental Disability","Individual","M","S"
