"","INCIDENT_ID","DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","INCIDENT_DATE","ADULT_VICTIM_COUNT","JUVENILE_VICTIM_COUNT","TOTAL_OFFENDER_COUNT","ADULT_OFFENDER_COUNT","JUVENILE_OFFENDER_COUNT","OFFENDER_RACE","OFFENDER_ETHNICITY","VICTIM_COUNT","OFFENSE_NAME","TOTAL_INDIVIDUAL_VICTIMS","LOCATION_NAME","BIAS_DESC","VICTIM_TYPES","MULTIPLE_OFFENSE","MULTIPLE_BIAS"
"366",174713,2014,"WI0290000","Juneau",NA,"County","WI","Wisconsin","East North Central","Midwest","8C","Non-MSA counties from 10,000 thru 24,999","01-JUL-14",0,1,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"367",174667,2014,"WV0250100","Fairmont",NA,"City","WV","West Virginia","South Atlantic","South","5","Cities from 10,000 thru 24,999","11-FEB-14",0,0,1,0,0,"Unknown",NA,1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"368",174807,2015,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","13-FEB-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"369",174833,2015,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","18-MAR-15",NA,NA,1,NA,NA,"Multiple",NA,1,"Aggravated Assault",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"370",174834,2015,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","20-MAR-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"371",175103,2015,"CA0080000","Del Norte",NA,"County","CA","California","Pacific","West","8C","Non-MSA counties from 10,000 thru 24,999","19-OCT-15",NA,NA,2,NA,NA,"Multiple",NA,5,"Simple Assault",5,"Daycare Facility","Anti-Physical Disability","Individual","S","S"
"372",175168,2015,"CA0190000","Los Angeles",NA,"County","CA","California","Pacific","West","9A","MSA counties 100,000 or over","29-JAN-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Government/Public Building","Anti-Physical Disability","Individual","S","S"
"373",175536,2015,"CA0301600","Placentia",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","15-JUN-15",NA,NA,1,NA,NA,"Multiple",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"374",175776,2015,"CA0430000","Santa Clara",NA,"County","CA","California","Pacific","West","9B","MSA counties from 25,000 thru 99,999","23-AUG-15",NA,NA,6,NA,NA,"Multiple",NA,1,"Aggravated Assault",1,"Jail/Prison/Penitentiary/Corrections Facility","Anti-Physical Disability","Individual","S","S"
"375",175950,2015,"CO0360100","Trinidad",NA,"City","CO","Colorado","Mountain","West","6","Cities from 2,500 thru 9,999","25-MAY-15",NA,NA,1,NA,NA,"White",NA,1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"376",175871,2015,"CODPD0000","Denver",NA,"City","CO","Colorado","Mountain","West","1B","Cities from 500,000 thru 999,999","31-MAY-15",NA,NA,3,NA,NA,"White",NA,2,"Intimidation",2,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"377",176032,2015,"CT0013500","Stamford",NA,"City","CT","Connecticut","New England","Northeast","2","Cities from 100,000 thru 249,999","27-NOV-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"378",176288,2015,"ID0420200","Twin Falls",NA,"City","ID","Idaho","Mountain","West","4","Cities from 25,000 thru 49,999","22-NOV-15",NA,NA,1,NA,NA,"White",NA,3,"Simple Assault",3,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"379",176290,2015,"ID0420300","Kimberly",NA,"City","ID","Idaho","Mountain","West","6","Cities from 2,500 thru 9,999","07-JAN-15",NA,NA,1,NA,NA,"White",NA,1,"All Other Larceny",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"380",176868,2015,"MA0051400","Lynn",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","28-MAY-15",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"381",177048,2015,"MA0120300","Brockton",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","20-DEC-15",NA,NA,1,NA,NA,"White",NA,1,"Burglary/Breaking & Entering",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"382",177052,2015,"MA0121700","Middleboro",NA,"City","MA","Massachusetts","New England","Northeast","5","Cities from 10,000 thru 24,999","03-NOV-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"383",177258,2015,"MI2539800","Flint",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","04-JUL-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"384",177259,2015,"MI2539800","Flint",NA,"City","MI","Michigan","East North Central","Midwest","3","Cities from 50,000 thru 99,999","03-OCT-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"385",177292,2015,"MI3384300","Lansing Township",NA,"City","MI","Michigan","East North Central","Midwest","6","Cities from 2,500 thru 9,999","22-MAY-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"386",177293,2015,"MI3384300","Lansing Township",NA,"City","MI","Michigan","East North Central","Midwest","6","Cities from 2,500 thru 9,999","14-OCT-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"387",177297,2015,"MI3392600","Meridian Township",NA,"City","MI","Michigan","East North Central","Midwest","4","Cities from 25,000 thru 49,999","05-MAY-15",NA,NA,1,NA,NA,"White",NA,2,"Simple Assault",2,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"388",177343,2015,"MI4714700","Livingston",NA,"County","MI","Michigan","East North Central","Midwest","9A","MSA counties 100,000 or over","11-JUL-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"389",177432,2015,"MI6370200","Rochester",NA,"City","MI","Michigan","East North Central","Midwest","5","Cities from 10,000 thru 24,999","16-MAR-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",0,"Park/Playground","Anti-Physical Disability","Government","S","S"
"390",177530,2015,"MI8286200","Huron Township",NA,"City","MI","Michigan","East North Central","Midwest","5","Cities from 10,000 thru 24,999","27-AUG-15",NA,NA,1,NA,NA,"White",NA,1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"391",177652,2015,"MOKPD0000","Kansas City",NA,"City","MO","Missouri","West North Central","Midwest","1C","Cities from 250,000 thru 499,999","26-MAY-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"392",178747,2015,"NC0260100","Fayetteville",NA,"City","NC","North Carolina","South Atlantic","South","2","Cities from 100,000 thru 249,999","02-SEP-15",NA,NA,1,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"Convenience Store","Anti-Physical Disability","Individual","S","S"
"393",177922,2015,"NJ0031300","Evesham Township",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","4","Cities from 25,000 thru 49,999","02-OCT-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"394",178003,2015,"NJ0090500","Hoboken",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","3","Cities from 50,000 thru 99,999","28-NOV-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"395",178566,2015,"NY0303000","New York",NA,"City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","15-OCT-15",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"396",179105,2015,"OH0040200","Conneaut",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","03-AUG-15",NA,NA,1,NA,NA,"White",NA,2,"Drug Equipment Violations;Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","M","S"
"397",179106,2015,"OH0040200","Conneaut",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","03-AUG-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"398",179107,2015,"OH0040200","Conneaut",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","07-AUG-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"399",179108,2015,"OH0040200","Conneaut",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","08-AUG-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Theft of Motor Vehicle Parts or Accessories",1,"Commercial/Office Building","Anti-Physical Disability","Individual","S","S"
"400",179109,2015,"OH0040200","Conneaut",NA,"City","OH","Ohio","East North Central","Midwest","5","Cities from 10,000 thru 24,999","09-AUG-15",NA,NA,1,NA,NA,"White",NA,1,"Drug Equipment Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"401",179328,2015,"OH0782800","Vienna Township",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","30-NOV-15",NA,NA,1,NA,NA,"White",NA,1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"402",178958,2015,"OHCLP0000","Cleveland",NA,"City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","15-MAY-15",NA,NA,3,NA,NA,"Black or African American",NA,1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"403",179380,2015,"OR0020100","Corvallis",NA,"City","OR","Oregon","Pacific","West","3","Cities from 50,000 thru 99,999","16-OCT-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"404",179402,2015,"OR0200200","Eugene",NA,"City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","14-JUN-15",NA,NA,0,NA,NA,"Unknown",NA,2,"Destruction/Damage/Vandalism of Property;Simple Assault",2,"Highway/Road/Alley/Street/Sidewalk","Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group);Anti-Physical Disability","Individual","M","M"
"405",179409,2015,"OR0200200","Eugene",NA,"City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","26-JUL-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Intimidation",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"406",179428,2015,"OR0210000","Lincoln",NA,"County","OR","Oregon","Pacific","West","8B","Non-MSA counties from 25,000 thru 99,999","29-MAR-15",NA,NA,1,NA,NA,"American Indian or Alaska Native",NA,1,"Weapon Law Violations",0,"Jail/Prison/Penitentiary/Corrections Facility","Anti-Physical Disability","Society/Public","S","S"
"407",1289693,2015,"OR0260100","Gresham",NA,"City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","27-NOV-15",1,0,0,NA,NA,"Unknown","Unknown",1,"Motor Vehicle Theft",1,"Grocery/Supermarket","Anti-Physical Disability","Individual","S","S"
"408",179439,2015,"OR0310100","La Grande",NA,"City","OR","Oregon","Pacific","West","5","Cities from 10,000 thru 24,999","22-MAR-15",NA,NA,0,NA,NA,"Unknown",NA,1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"409",179779,2015,"TN0840500","Atoka",NA,"City","TN","Tennessee","East South Central","South","6","Cities from 2,500 thru 9,999","14-JUN-15",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Grocery/Supermarket","Anti-Physical Disability","Individual","S","S"
"410",180311,2015,"WA0060300","Vancouver",NA,"City","WA","Washington","Pacific","West","2","Cities from 100,000 thru 249,999","15-APR-15",NA,NA,1,NA,NA,"Unknown",NA,1,"Motor Vehicle Theft",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"411",180392,2015,"WA0240400","Oroville",NA,"City","WA","Washington","Pacific","West","7","Cities under 2,500","19-OCT-15",NA,NA,1,NA,NA,"White",NA,1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"412",180500,2015,"WV0150000","Hancock",NA,"County","WV","West Virginia","South Atlantic","South","9C","MSA counties from 10,000 thru 24,999","01-FEB-15",NA,NA,1,NA,NA,"Unknown",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"413",180507,2015,"WV0200200","Charleston",NA,"City","WV","West Virginia","South Atlantic","South","3","Cities from 50,000 thru 99,999","24-MAY-15",NA,NA,2,NA,NA,"Black or African American",NA,1,"Robbery",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"414",180712,2016,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","24-AUG-16",0,0,1,0,0,"White",NA,2,"Simple Assault",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"415",180867,2016,"CA0011200","San Leandro",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","11-NOV-16",1,0,1,1,0,"Unknown","Unknown",1,"Simple Assault",1,"Restaurant","Anti-Physical Disability","Individual","S","S"
"416",181606,2016,"CA0390500","Stockton",NA,"City","CA","California","Pacific","West","1C","Cities from 250,000 thru 499,999","21-AUG-16",1,0,0,0,0,"Unknown","Unknown",1,"Destruction/Damage/Vandalism of Property",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"417",182065,2016,"DCMPD0000","Washington",NA,"City","DC","District of Columbia","South Atlantic","South","1B","Cities from 500,000 thru 999,999","16-SEP-16",1,0,1,1,0,"Asian","Not Hispanic or Latino",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"418",182102,2016,"DCMTP0000","Metro Transit Police",NA,"Other","DC","District of Columbia","South Atlantic","South","7","Cities under 2,500","30-JUN-16",1,0,5,0,5,"Black or African American","Unknown",1,"Simple Assault",1,"Air/Bus/Train Terminal","Anti-Physical Disability","Individual","S","S"
"419",182509,2016,"KS0630100","Coffeyville",NA,"City","KS","Kansas","West North Central","Midwest","6","Cities from 2,500 thru 9,999","19-JUL-16",1,0,1,1,0,"Unknown","Unknown",1,"Intimidation",1,"Department/Discount Store","Anti-Physical Disability","Individual","S","S"
"420",182599,2016,"KY0340200","Lexington",NA,"City","KY","Kentucky","East South Central","South","1C","Cities from 250,000 thru 499,999","11-MAR-16",1,0,1,1,0,"Black or African American","Unknown",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"421",182957,2016,"MA0090200","Arlington",NA,"City","MA","Massachusetts","New England","Northeast","4","Cities from 25,000 thru 49,999","25-JAN-16",1,0,0,0,0,"Unknown","Unknown",1,"Fondling",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"422",183043,2016,"MA0093900","Somerville",NA,"City","MA","Massachusetts","New England","Northeast","3","Cities from 50,000 thru 99,999","17-FEB-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Pocket-picking",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"423",183169,2016,"MA0130100","Boston",NA,"City","MA","Massachusetts","New England","Northeast","1B","Cities from 500,000 thru 999,999","21-OCT-16",0,1,2,0,2,"Unknown","Unknown",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Gay (Male);Anti-Physical Disability","Individual","S","M"
"424",183576,2016,"MI8234900","Detroit",NA,"City","MI","Michigan","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","13-DEC-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"425",183784,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","20-OCT-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Credit Card/Automated Teller Machine Fraud",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"426",183785,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","15-DEC-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"427",183786,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","24-DEC-16",0,0,1,0,0,"Unknown","Unknown",1,"Burglary/Breaking & Entering",0,"Department/Discount Store","Anti-Physical Disability","Business","S","S"
"428",183787,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","26-DEC-16",0,0,1,1,0,"Black or African American","Not Hispanic or Latino",2,"Robbery;Weapon Law Violations",0,"Convenience Store","Anti-Physical Disability","Business;Society/Public","M","S"
"429",183788,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","27-DEC-16",2,0,3,2,0,"Unknown","Unknown",2,"Burglary/Breaking & Entering",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"430",183789,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","29-NOV-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"431",183790,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","11-DEC-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"432",183791,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","24-DEC-16",1,0,1,0,0,"Unknown","Unknown",1,"Motor Vehicle Theft",1,"Department/Discount Store","Anti-Physical Disability","Individual","S","S"
"433",183792,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","31-DEC-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"434",183793,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","21-OCT-16",0,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"435",183794,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","29-NOV-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",2,"All Other Larceny;Drug Equipment Violations",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual;Society/Public","M","S"
"436",183795,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","15-DEC-16",1,0,1,0,0,"Black or African American","Unknown",1,"Robbery",1,"Convenience Store","Anti-Physical Disability","Individual","S","S"
"437",183796,2016,"MS0253200","Byram",NA,"City","MS","Mississippi","East South Central","South","5","Cities from 10,000 thru 24,999","21-DEC-16",0,0,2,2,0,"Black or African American","Not Hispanic or Latino",1,"Shoplifting",0,"Grocery/Supermarket","Anti-Physical Disability","Business","S","S"
"438",184001,2016,"NH0090400","Dover",NA,"City","NH","New Hampshire","New England","Northeast","4","Cities from 25,000 thru 49,999","13-MAR-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"439",184209,2016,"NJ0133300","Monmouth Beach",NA,"City","NJ","New Jersey","Middle Atlantic","Northeast","6","Cities from 2,500 thru 9,999","08-JUN-16",0,0,1,0,0,"White",NA,1,"Intimidation",1,"Parking/Drop Lot/Garage","Anti-Physical Disability","Individual","S","S"
"440",184397,2016,"NY0303000","New York",NA,"City","NY","New York","Middle Atlantic","Northeast","1A","Cities 1,000,000 or over","26-JAN-16",0,0,1,0,0,"Black or African American",NA,1,"Burglary/Breaking & Entering",0,"Other/Unknown","Anti-Physical Disability","Other","S","S"
"441",185393,2016,"OH0290500","Bellbrook",NA,"City","OH","Ohio","East North Central","Midwest","6","Cities from 2,500 thru 9,999","18-MAR-16",1,0,0,0,0,"Unknown","Unknown",1,"Impersonation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"442",185078,2016,"OHCIP0000","Cincinnati",NA,"City","OH","Ohio","East North Central","Midwest","1C","Cities from 250,000 thru 499,999","19-FEB-16",1,0,1,0,0,"Black or African American","Unknown",1,"Aggravated Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"443",185149,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","02-FEB-16",1,0,0,0,0,"Unknown","Unknown",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"444",185244,2016,"OHCOP0000","Columbus",NA,"City","OH","Ohio","East North Central","Midwest","1B","Cities from 500,000 thru 999,999","11-SEP-16",1,0,1,1,0,"Black or African American","Unknown",1,"Intimidation",1,"Bar/Nightclub","Anti-Physical Disability","Individual","S","S"
"445",185563,2016,"OK0600000","Payne",NA,"County","OK","Oklahoma","West South Central","South","8C","Non-MSA counties from 10,000 thru 24,999","11-DEC-16",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Jail/Prison/Penitentiary/Corrections Facility","Anti-Physical Disability","Individual","S","S"
"446",185600,2016,"OR0200200","Eugene",NA,"City","OR","Oregon","Pacific","West","2","Cities from 100,000 thru 249,999","02-MAY-16",2,0,1,1,0,"White","Unknown",2,"Intimidation",2,"Commercial/Office Building","Anti-Physical Disability","Individual","S","S"
"447",185674,2016,"OR0300000","Umatilla",NA,"County","OR","Oregon","Pacific","West","8B","Non-MSA counties from 25,000 thru 99,999","26-OCT-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"448",185760,2016,"RIRSP0200","State Police:","Chepachet/Scituate","State Police","RI","Rhode Island","New England","Northeast","9E","MSA State Police","28-JAN-16",2,0,1,1,0,"White","Unknown",2,"Simple Assault",2,"Drug Store/Doctor's Office/Hospital","Anti-Physical Disability","Individual","S","S"
"449",185886,2016,"TN0260300","Cowan",NA,"City","TN","Tennessee","East South Central","South","7","Cities under 2,500","03-JUN-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"450",185943,2016,"TN0790000","Shelby",NA,"County","TN","Tennessee","East South Central","South","9A","MSA counties 100,000 or over","19-APR-16",1,0,1,0,1,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
"451",185962,2016,"TN0840100","Covington",NA,"City","TN","Tennessee","East South Central","South","6","Cities from 2,500 thru 9,999","10-SEP-16",1,0,1,1,0,"Black or African American","Not Hispanic or Latino",1,"Simple Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"452",186002,2016,"TX0150500","Converse",NA,"City","TX","Texas","West South Central","South","5","Cities from 10,000 thru 24,999","01-MAY-16",0,0,3,0,0,"Multiple",NA,1,"Aggravated Assault",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"453",186071,2016,"TX2120400","Tyler",NA,"City","TX","Texas","West South Central","South","2","Cities from 100,000 thru 249,999","10-JAN-16",1,0,1,1,0,"White","Not Hispanic or Latino",1,"All Other Larceny",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"454",186184,2016,"UT0184000","Utah Transit Authority",NA,"Other","UT","Utah","Mountain","West","7","Cities under 2,500","18-NOV-16",1,0,1,1,0,"White","Unknown",1,"Simple Assault",1,"Air/Bus/Train Terminal","Anti-Physical Disability","Individual","S","S"
"455",186205,2016,"UT0290100","Ogden",NA,"City","UT","Utah","Mountain","West","3","Cities from 50,000 thru 99,999","29-AUG-16",2,0,1,1,0,"White","Unknown",2,"Burglary/Breaking & Entering",2,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"456",186776,2016,"WV0200000","Kanawha",NA,"County","WV","West Virginia","South Atlantic","South","9B","MSA counties from 25,000 thru 99,999","11-JAN-16",0,0,1,1,0,"Black or African American","Unknown",1,"Drug/Narcotic Violations",0,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Society/Public","S","S"
"457",190637,2017,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","12-APR-17",1,0,3,0,3,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Air/Bus/Train Terminal","Anti-Physical Disability","Individual","S","S"
"458",190653,2017,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","06-JUN-17",1,0,1,1,0,"Black or African American","Unknown",1,"Simple Assault",1,"Highway/Road/Alley/Street/Sidewalk","Anti-Physical Disability","Individual","S","S"
"459",193033,2017,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","02-JAN-17",1,0,1,NA,NA,"Black or African American","Not Hispanic or Latino",1,"Aggravated Assault",1,"Restaurant","Anti-Physical Disability;Anti-White","Individual","S","M"
"460",193374,2017,"AZ0072300","Phoenix",NA,"City","AZ","Arizona","Mountain","West","1A","Cities 1,000,000 or over","12-SEP-17",1,0,0,NA,NA,"Unknown","Unknown",1,"Intimidation",1,"Other/Unknown","Anti-Physical Disability","Individual","S","S"
"461",192732,2017,"CA0010100","Alameda",NA,"City","CA","California","Pacific","West","3","Cities from 50,000 thru 99,999","22-DEC-17",1,0,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"Residence/Home","Anti-Physical Disability","Individual","S","S"
"462",191461,2017,"CA0360700","Ontario",NA,"City","CA","California","Pacific","West","2","Cities from 100,000 thru 249,999","24-MAY-17",0,1,0,0,0,"Unknown","Unknown",1,"Intimidation",1,"School-Elementary/Secondary","Anti-Physical Disability","Individual","S","S"
